latitude,longitude,tas_anom,pays
60.5,-146.5,2.372579,USA
60.5,-140.5,2.3082807,USA
60.5,-139.5,2.394686,USA
60.5,-138.5,2.538204,USA
60.5,-137.5,2.6052349,USA
60.5,-136.5,2.6467347,USA
60.5,-135.5,2.6772676,USA
60.5,-134.5,2.6655595,USA
60.5,-133.5,2.6455412,CAN
60.5,-132.5,2.6361082,CAN
60.5,-131.5,2.6418161,CAN
60.5,-130.5,2.6324048,CAN
60.5,-129.5,2.6430845,CAN
60.5,-128.5,2.6642215,CAN
60.5,-127.5,2.678167,RUS
60.5,-126.5,2.7044227,RUS
60.5,-125.5,2.7411764,RUS
60.5,-124.5,2.7728283,RUS
60.5,-123.5,2.8168955,RUS
60.5,-122.5,2.8728988,RUS
60.5,-121.5,2.9227452,RUS
60.5,-120.5,2.9669127,RUS
60.5,-119.5,2.9886427,RUS
60.5,-118.5,3.023222,RUS
60.5,-117.5,3.0445664,RUS
60.5,-116.5,3.085584,RUS
60.5,-115.5,3.1133702,RUS
60.5,-114.5,3.1260731,RUS
60.5,-113.5,3.1398141,RUS
60.5,-112.5,3.1579099,RUS
60.5,-111.5,3.1710541,RUS
60.5,-110.5,3.1976032,RUS
60.5,-109.5,3.2134356,RUS
60.5,-108.5,3.2527738,RUS
60.5,-107.5,3.283468,RUS
60.5,-106.5,3.3160346,RUS
60.5,-105.5,3.3437848,RUS
60.5,-104.5,3.3808756,RUS
60.5,-103.5,3.4186056,RUS
60.5,-102.5,3.4623122,RUS
60.5,-101.5,3.5040767,RUS
60.5,-100.5,3.5496492,RUS
60.5,-99.5,3.5890763,RUS
60.5,-98.5,3.6233814,RUS
60.5,-97.5,3.625329,RUS
60.5,-96.5,3.6373303,RUS
60.5,-95.5,3.6197026,RUS
60.5,-94.5,3.5899632,RUS
60.5,-93.5,3.591806,RUS
60.5,-92.5,3.6250863,RUS
60.5,-91.5,3.661448,RUS
60.5,-90.5,3.7190793,RUS
60.5,-89.5,3.7601836,RUS
60.5,-88.5,3.8241343,RUS
60.5,-87.5,3.8769357,RUS
60.5,-86.5,3.9185216,RUS
60.5,-85.5,3.9734054,RUS
60.5,-84.5,4.0144467,RUS
60.5,-83.5,4.0465508,RUS
60.5,-82.5,4.0816326,RUS
60.5,-81.5,4.089218,RUS
60.5,-80.5,4.0972695,RUS
60.5,-79.5,4.0844297,RUS
60.5,-78.5,4.024353,RUS
60.5,-77.5,3.9817743,RUS
60.5,-76.5,3.9154034,RUS
60.5,-75.5,3.8883762,RUS
60.5,-74.5,3.8438396,RUS
60.5,-73.5,3.806314,RUS
60.5,-72.5,3.7549853,RUS
60.5,-71.5,3.7065706,RUS
60.5,-70.5,3.5974543,RUS
60.5,-69.5,3.5228255,RUS
60.5,-68.5,3.4496994,RUS
60.5,-67.5,3.4057484,RUS
60.5,-66.5,3.3534515,RUS
60.5,-65.5,3.2828553,RUS
60.5,-64.5,3.1780338,RUS
60.5,-63.5,3.049738,RUS
60.5,-45.5,1.2883328,DNK
60.5,-44.5,1.3188266,DNK
60.5,-1.5,1.0798979,GBR
60.5,7.5,2.035031,NOR
60.5,13.5,2.2397227,NOR
60.5,14.5,2.2562006,NOR
60.5,15.5,2.2703729,NOR
60.5,16.5,2.2889462,NOR
60.5,17.5,2.319714,NOR
60.5,22.5,2.4877403,FIN
60.5,23.5,2.5339634,FIN
60.5,30.5,2.7457557,RUS
60.5,31.5,2.7721367,RUS
60.5,32.5,2.76423,RUS
60.5,33.5,2.7509367,RUS
60.5,34.5,2.7619026,RUS
60.5,35.5,2.7807648,RUS
60.5,36.5,2.795427,RUS
60.5,37.5,2.8085892,RUS
60.5,38.5,2.818081,RUS
60.5,39.5,2.8305798,RUS
60.5,40.5,2.835175,RUS
60.5,41.5,2.835669,RUS
60.5,42.5,2.8432856,RUS
60.5,43.5,2.8435633,RUS
60.5,44.5,2.8448474,RUS
60.5,45.5,2.8442225,RUS
60.5,46.5,2.855676,RUS
60.5,47.5,2.859765,RUS
60.5,48.5,2.8671207,RUS
60.5,49.5,2.8756292,RUS
60.5,50.5,2.8780742,RUS
60.5,51.5,2.882285,RUS
60.5,52.5,2.887066,RUS
60.5,53.5,2.8939538,RUS
60.5,54.5,2.9073608,RUS
60.5,55.5,2.9178846,RUS
60.5,56.5,2.9256363,RUS
60.5,57.5,2.926753,RUS
60.5,58.5,2.9427342,RUS
60.5,59.5,2.9573045,RUS
60.5,60.5,2.9547045,RUS
60.5,61.5,2.9672859,RUS
60.5,62.5,2.976717,RUS
60.5,63.5,3.0035505,RUS
60.5,64.5,3.0221956,RUS
60.5,65.5,3.0362797,RUS
60.5,66.5,3.0441103,RUS
60.5,67.5,3.0550213,RUS
60.5,68.5,3.0583632,RUS
60.5,69.5,3.068865,RUS
60.5,70.5,3.070846,RUS
60.5,71.5,3.0785205,RUS
60.5,88.5,3.1314192,RUS
60.5,89.5,3.1161115,RUS
60.5,90.5,3.106678,RUS
60.5,91.5,3.0968165,RUS
60.5,92.5,3.104124,RUS
60.5,93.5,3.10139,RUS
60.5,94.5,3.1089683,RUS
60.5,95.5,3.1042836,RUS
60.5,96.5,3.1066597,RUS
60.5,97.5,3.1093612,RUS
60.5,98.5,3.1121175,RUS
60.5,114.5,3.0115676,RUS
60.5,122.5,3.045945,RUS
60.5,123.5,3.0471613,RUS
60.5,124.5,3.0442972,RUS
60.5,125.5,3.0556479,RUS
60.5,126.5,3.0603697,RUS
60.5,127.5,3.0685751,RUS
60.5,128.5,3.0849152,RUS
60.5,129.5,3.0911438,RUS
60.5,130.5,3.0909827,RUS
60.5,131.5,3.0946097,RUS
60.5,132.5,3.0938199,RUS
60.5,133.5,3.09426,RUS
60.5,134.5,3.0837822,RUS
60.5,135.5,3.0380075,RUS
60.5,136.5,2.995965,RUS
60.5,137.5,2.956868,RUS
60.5,138.5,2.9199748,RUS
60.5,139.5,2.8646796,RUS
60.5,140.5,2.8579717,RUS
60.5,141.5,2.8565216,RUS
60.5,142.5,2.8781576,RUS
60.5,143.5,2.9053235,RUS
60.5,144.5,2.933548,RUS
60.5,145.5,2.9512904,RUS
60.5,146.5,2.9697683,RUS
60.5,147.5,2.9705558,RUS
60.5,148.5,2.9678462,RUS
60.5,149.5,2.9858575,RUS
60.5,150.5,2.9895341,RUS
60.5,151.5,3.0158062,RUS
60.5,152.5,3.0941882,RUS
60.5,153.5,3.1138058,RUS
60.5,154.5,3.120952,RUS
60.5,162.5,3.1992064,RUS
60.5,163.5,3.2238896,RUS
60.5,164.5,3.209955,RUS
60.5,165.5,3.160711,RUS
60.5,166.5,3.1074657,RUS
60.5,167.5,3.0342808,RUS
60.5,169.5,3.0119596,RUS
60.5,170.5,3.0284176,RUS
61.5,-170.5,3.3820803,USA
61.5,-169.5,3.3455007,USA
61.5,-168.5,3.3031151,USA
61.5,-167.5,3.2743545,USA
61.5,-165.5,3.3421688,USA
61.5,-164.5,3.3764434,USA
61.5,-163.5,3.3747602,USA
61.5,-162.5,3.3670034,USA
61.5,-161.5,3.3559947,USA
61.5,-160.5,3.3265567,USA
61.5,-159.5,3.299403,USA
61.5,-156.5,3.1028144,USA
61.5,-155.5,3.0287886,USA
61.5,-154.5,2.9548063,USA
61.5,-153.5,2.9115098,USA
61.5,-152.5,2.8780997,USA
61.5,-149.5,2.7504737,USA
61.5,-140.5,2.5391457,USA
61.5,-139.5,2.5893252,RUS
61.5,-138.5,2.6680415,RUS
61.5,-137.5,2.6956768,RUS
61.5,-136.5,2.7151265,RUS
61.5,-135.5,2.72771,RUS
61.5,-134.5,2.707565,RUS
61.5,-133.5,2.6958604,RUS
61.5,-132.5,2.6850097,RUS
61.5,-131.5,2.6828084,RUS
61.5,-130.5,2.6812606,RUS
61.5,-129.5,2.6921415,RUS
61.5,-128.5,2.7102032,RUS
61.5,-127.5,2.7261734,RUS
61.5,-126.5,2.7488022,RUS
61.5,-125.5,2.795689,RUS
61.5,-124.5,2.8318386,RUS
61.5,-123.5,2.8837237,RUS
61.5,-122.5,2.9553063,RUS
61.5,-121.5,3.017556,RUS
61.5,-120.5,3.0660312,RUS
61.5,-119.5,3.098699,RUS
61.5,-118.5,3.140373,RUS
61.5,-117.5,3.1677165,RUS
61.5,-116.5,3.2142317,RUS
61.5,-115.5,3.2577221,RUS
61.5,-114.5,3.2894154,RUS
61.5,-113.5,3.3011155,RUS
61.5,-112.5,3.2935064,RUS
61.5,-111.5,3.293752,RUS
61.5,-110.5,3.3158672,RUS
61.5,-109.5,3.3347387,RUS
61.5,-108.5,3.365327,RUS
61.5,-107.5,3.3930228,RUS
61.5,-106.5,3.420415,RUS
61.5,-105.5,3.453369,RUS
61.5,-104.5,3.4857795,RUS
61.5,-103.5,3.5190303,RUS
61.5,-102.5,3.5676837,RUS
61.5,-101.5,3.6021056,RUS
61.5,-100.5,3.635305,RUS
61.5,-99.5,3.6672614,RUS
61.5,-98.5,3.6987677,RUS
61.5,-97.5,3.7077892,RUS
61.5,-96.5,3.7321694,RUS
61.5,-95.5,3.715292,RUS
61.5,-94.5,3.6777172,RUS
61.5,-93.5,3.623293,RUS
61.5,-92.5,3.603613,RUS
61.5,-91.5,3.6286535,RUS
61.5,-90.5,3.6762295,RUS
61.5,-89.5,3.712922,RUS
61.5,-88.5,3.773402,RUS
61.5,-87.5,3.8221583,RUS
61.5,-86.5,3.8655481,RUS
61.5,-85.5,3.9157653,RUS
61.5,-84.5,3.9538822,RUS
61.5,-83.5,3.9879181,RUS
61.5,-82.5,4.0291505,RUS
61.5,-81.5,4.04431,RUS
61.5,-80.5,4.065883,RUS
61.5,-79.5,4.0670505,RUS
61.5,-78.5,4.037299,RUS
61.5,-77.5,4.0175886,RUS
61.5,-76.5,3.9637964,RUS
61.5,-75.5,3.938539,RUS
61.5,-74.5,3.86551,RUS
61.5,-73.5,3.821127,CAN
61.5,-72.5,3.7492743,CAN
61.5,-71.5,3.672058,CAN
61.5,-70.5,3.5733645,CAN
61.5,-69.5,3.5131073,CAN
61.5,-68.5,3.4045267,CAN
61.5,-67.5,3.342728,CAN
61.5,-66.5,3.2723293,CAN
61.5,-65.5,3.2008119,CAN
61.5,-45.5,1.5443536,DNK
61.5,-44.5,1.5440661,DNK
61.5,-43.5,1.4395622,DNK
61.5,-42.5,1.3676491,DNK
61.5,-13.5,0.7461982,RUS
61.5,-12.5,0.7818139,RUS
61.5,-11.5,0.82609546,RUS
61.5,-10.5,0.8668995,RUS
61.5,-9.5,0.9110454,RUS
61.5,-8.5,0.95459545,RUS
61.5,-7.5,0.9950873,RUS
61.5,-6.5,1.0447044,RUS
61.5,-5.5,1.0690831,RUS
61.5,-4.5,1.0853232,RUS
61.5,-3.5,1.1097041,RUS
61.5,-2.5,1.1195078,RUS
61.5,-1.5,1.1495419,RUS
61.5,-0.5,1.1818426,RUS
61.5,0.5,1.2069231,RUS
61.5,1.5,1.2538264,RUS
61.5,2.5,1.3180345,RUS
61.5,3.5,1.3873222,RUS
61.5,4.5,1.5491478,RUS
61.5,5.5,1.7282625,RUS
61.5,6.5,1.8795958,RUS
61.5,7.5,1.9989914,RUS
61.5,8.5,2.052343,RUS
61.5,9.5,2.1068816,RUS
61.5,10.5,2.1493216,RUS
61.5,11.5,2.1831894,RUS
61.5,12.5,2.2110093,RUS
61.5,13.5,2.2368999,NOR
61.5,14.5,2.2588909,NOR
61.5,15.5,2.295204,NOR
61.5,16.5,2.3343353,NOR
61.5,17.5,2.3914125,NOR
61.5,19.5,2.466402,SWE
61.5,22.5,2.5511322,FIN
61.5,23.5,2.5832846,FIN
61.5,25.5,2.6609256,FIN
61.5,26.5,2.6931856,FIN
61.5,27.5,2.726901,FIN
61.5,28.5,2.751868,FIN
61.5,29.5,2.768299,FIN
61.5,30.5,2.785406,RUS
61.5,88.5,3.2141168,RUS
61.5,89.5,3.2038033,RUS
61.5,90.5,3.194889,RUS
61.5,91.5,3.184736,RUS
61.5,92.5,3.1870553,RUS
61.5,93.5,3.180939,RUS
61.5,94.5,3.191362,RUS
61.5,95.5,3.1874743,RUS
61.5,96.5,3.1890514,RUS
61.5,111.5,3.1482944,RUS
61.5,121.5,3.1307263,RUS
61.5,122.5,3.1271305,RUS
61.5,123.5,3.134846,RUS
61.5,124.5,3.1338162,RUS
61.5,125.5,3.1442254,RUS
61.5,126.5,3.1465652,RUS
61.5,127.5,3.1470575,RUS
61.5,128.5,3.1526647,RUS
61.5,129.5,3.1437016,RUS
61.5,130.5,3.135945,RUS
61.5,131.5,3.1320539,RUS
61.5,132.5,3.120099,RUS
61.5,133.5,3.1102734,RUS
61.5,134.5,3.0868468,RUS
61.5,135.5,3.032835,RUS
61.5,136.5,2.9813864,RUS
61.5,137.5,2.9416406,RUS
61.5,138.5,2.909115,RUS
61.5,139.5,2.8748484,RUS
61.5,140.5,2.878997,RUS
61.5,141.5,2.8674304,RUS
61.5,142.5,2.8720112,RUS
61.5,143.5,2.883583,RUS
61.5,144.5,2.9109936,RUS
61.5,145.5,2.9348376,RUS
61.5,146.5,2.9680634,RUS
61.5,147.5,2.9937875,RUS
61.5,148.5,3.0124888,RUS
61.5,149.5,3.0303297,RUS
61.5,150.5,3.053744,RUS
61.5,151.5,3.0816958,RUS
61.5,152.5,3.1091976,RUS
61.5,153.5,3.1386034,RUS
61.5,154.5,3.1623893,RUS
61.5,155.5,3.158194,RUS
61.5,156.5,3.1105325,RUS
61.5,160.5,3.1752923,RUS
61.5,161.5,3.2275999,RUS
61.5,164.5,3.3292363,RUS
61.5,165.5,3.304182,RUS
61.5,166.5,3.272735,RUS
61.5,167.5,3.2360094,RUS
61.5,168.5,3.2024071,RUS
61.5,169.5,3.2207935,RUS
61.5,170.5,3.2456226,RUS
61.5,171.5,3.2826743,RUS
61.5,172.5,3.285943,RUS
62.5,-169.5,3.4088702,USA
62.5,-168.5,3.3672502,USA
62.5,-167.5,3.3306143,USA
62.5,-166.5,3.3457427,USA
62.5,-164.5,3.4118943,USA
62.5,-163.5,3.4099216,USA
62.5,-162.5,3.4101462,USA
62.5,-161.5,3.392786,USA
62.5,-160.5,3.3561096,USA
62.5,-156.5,3.1615572,USA
62.5,-155.5,3.094595,USA
62.5,-150.5,2.8520012,RUS
62.5,-149.5,2.8188424,RUS
62.5,-148.5,2.795156,RUS
62.5,-147.5,2.7670932,RUS
62.5,-146.5,2.73184,RUS
62.5,-145.5,2.7118208,RUS
62.5,-144.5,2.6869402,RUS
62.5,-143.5,2.6937885,RUS
62.5,-142.5,2.7002978,RUS
62.5,-141.5,2.696284,RUS
62.5,-140.5,2.6954489,RUS
62.5,-139.5,2.706427,RUS
62.5,-138.5,2.7511814,RUS
62.5,-137.5,2.7744179,RUS
62.5,-136.5,2.7739441,RUS
62.5,-135.5,2.7691174,RUS
62.5,-134.5,2.7479796,RUS
62.5,-133.5,2.7301083,RUS
62.5,-132.5,2.7214675,RUS
62.5,-131.5,2.7154765,RUS
62.5,-130.5,2.71916,RUS
62.5,-129.5,2.7385569,RUS
62.5,-128.5,2.753159,RUS
62.5,-127.5,2.780798,RUS
62.5,-126.5,2.8116877,RUS
62.5,-125.5,2.8648016,RUS
62.5,-124.5,2.9035137,RUS
62.5,-123.5,2.9609895,RUS
62.5,-122.5,3.0521984,RUS
62.5,-121.5,3.1264198,RUS
62.5,-120.5,3.1692524,RUS
62.5,-119.5,3.1952703,RUS
62.5,-118.5,3.2439938,RUS
62.5,-117.5,3.2664177,RUS
62.5,-116.5,3.2898657,RUS
62.5,-115.5,3.3241084,RUS
62.5,-114.5,3.3592327,RUS
62.5,-113.5,3.3835049,RUS
62.5,-112.5,3.395519,RUS
62.5,-111.5,3.4120872,RUS
62.5,-110.5,3.4361413,RUS
62.5,-109.5,3.4524155,RUS
62.5,-108.5,3.4730597,RUS
62.5,-107.5,3.4983947,RUS
62.5,-106.5,3.5294194,RUS
62.5,-105.5,3.5645213,RUS
62.5,-104.5,3.6027117,RUS
62.5,-103.5,3.6268744,RUS
62.5,-102.5,3.6632054,RUS
62.5,-101.5,3.6812735,RUS
62.5,-100.5,3.7078,RUS
62.5,-99.5,3.735942,RUS
62.5,-98.5,3.767229,RUS
62.5,-97.5,3.781228,RUS
62.5,-96.5,3.8150585,RUS
62.5,-95.5,3.8099227,RUS
62.5,-94.5,3.799465,RUS
62.5,-93.5,3.7524202,RUS
62.5,-92.5,3.6942093,RUS
62.5,-91.5,3.6610944,RUS
62.5,-90.5,3.6524928,RUS
62.5,-89.5,3.665287,RUS
62.5,-88.5,3.7092175,RUS
62.5,-87.5,3.7545311,RUS
62.5,-86.5,3.790768,RUS
62.5,-85.5,3.8376904,RUS
62.5,-83.5,3.9214392,CAN
62.5,-82.5,3.9757376,CAN
62.5,-80.5,4.0173907,CAN
62.5,-79.5,4.0214024,CAN
62.5,-77.5,3.9880936,CAN
62.5,-73.5,3.7963567,CAN
62.5,-72.5,3.7250297,CAN
62.5,-71.5,3.654963,CAN
62.5,-68.5,3.4552498,CAN
62.5,-67.5,3.4124734,CAN
62.5,-66.5,3.3299313,CAN
62.5,-64.5,3.149594,CAN
62.5,-61.5,2.712862,RUS
62.5,-60.5,2.414169,RUS
62.5,-59.5,2.1342413,RUS
62.5,-58.5,1.8606652,RUS
62.5,-57.5,1.6691631,RUS
62.5,-56.5,1.5303131,RUS
62.5,-55.5,1.4163702,RUS
62.5,-54.5,1.3409921,RUS
62.5,-53.5,1.2666284,RUS
62.5,-52.5,1.2858497,RUS
62.5,-51.5,1.2722745,RUS
62.5,-50.5,1.4043009,RUS
62.5,-49.5,1.496816,RUS
62.5,-48.5,1.5211418,RUS
62.5,-47.5,1.5745474,RUS
62.5,-46.5,1.7375035,RUS
62.5,-45.5,1.7807492,DNK
62.5,-44.5,1.7297726,DNK
62.5,-43.5,1.6215171,DNK
62.5,9.5,2.0615559,NOR
62.5,10.5,2.1150236,NOR
62.5,12.5,2.2146668,NOR
62.5,13.5,2.243902,NOR
62.5,14.5,2.2733743,NOR
62.5,15.5,2.3107467,NOR
62.5,16.5,2.3682816,NOR
62.5,17.5,2.445466,NOR
62.5,18.5,2.4937103,SWE
62.5,21.5,2.5620217,FIN
62.5,22.5,2.5933292,FIN
62.5,23.5,2.6165168,FIN
62.5,24.5,2.6550024,FIN
62.5,25.5,2.6889825,FIN
62.5,26.5,2.7244816,FIN
62.5,27.5,2.7637963,FIN
62.5,28.5,2.7872007,FIN
62.5,29.5,2.8056927,FIN
62.5,30.5,2.8170877,FIN
62.5,31.5,2.8307033,RUS
62.5,88.5,3.3028893,RUS
62.5,89.5,3.2940044,RUS
62.5,90.5,3.283298,RUS
62.5,91.5,3.2688274,RUS
62.5,92.5,3.2694418,RUS
62.5,93.5,3.2612314,RUS
62.5,94.5,3.269035,RUS
62.5,108.5,3.2454355,RUS
62.5,119.5,3.213952,RUS
62.5,120.5,3.2102172,RUS
62.5,121.5,3.2106519,RUS
62.5,122.5,3.212909,RUS
62.5,123.5,3.2203581,RUS
62.5,124.5,3.2224445,RUS
62.5,125.5,3.222992,RUS
62.5,126.5,3.2139893,RUS
62.5,127.5,3.2077827,RUS
62.5,128.5,3.2050557,RUS
62.5,129.5,3.1870039,RUS
62.5,130.5,3.1723382,RUS
62.5,131.5,3.1556742,RUS
62.5,132.5,3.1391006,RUS
62.5,133.5,3.1118789,RUS
62.5,134.5,3.0852349,RUS
62.5,135.5,3.0420332,RUS
62.5,136.5,3.000377,RUS
62.5,137.5,2.952849,RUS
62.5,138.5,2.9289076,RUS
62.5,139.5,2.9150264,RUS
62.5,140.5,2.9375863,RUS
62.5,141.5,2.9420218,RUS
62.5,142.5,2.9397566,RUS
62.5,143.5,2.9501095,RUS
62.5,144.5,2.9627652,RUS
62.5,145.5,2.9724848,RUS
62.5,146.5,2.9963782,RUS
62.5,147.5,3.021451,RUS
62.5,148.5,3.0596077,RUS
62.5,149.5,3.0928025,RUS
62.5,150.5,3.1237147,RUS
62.5,151.5,3.1539316,RUS
62.5,152.5,3.1669147,RUS
62.5,153.5,3.189391,RUS
62.5,154.5,3.1950514,RUS
62.5,155.5,3.1814876,RUS
62.5,156.5,3.1572273,RUS
62.5,157.5,3.1419847,RUS
62.5,158.5,3.1401892,RUS
62.5,159.5,3.1759512,RUS
62.5,160.5,3.2094111,RUS
62.5,161.5,3.2609582,RUS
62.5,162.5,3.2889097,RUS
62.5,165.5,3.3607419,RUS
62.5,166.5,3.3613312,RUS
62.5,167.5,3.3511024,RUS
62.5,168.5,3.337554,RUS
62.5,169.5,3.3525095,RUS
62.5,170.5,3.3806067,RUS
62.5,171.5,3.4302893,RUS
62.5,172.5,3.4643848,RUS
62.5,173.5,3.5014827,RUS
62.5,174.5,3.5132496,RUS
62.5,175.5,3.5174816,RUS
62.5,176.5,3.5589812,RUS
62.5,178.5,3.603382,RUS
63.5,-171.5,3.5733764,USA
63.5,-166.5,3.3895888,USA
63.5,-165.5,3.3827732,USA
63.5,-164.5,3.377622,USA
63.5,-163.5,3.3688924,USA
63.5,-162.5,3.3908856,USA
63.5,-161.5,3.392156,RUS
63.5,-160.5,3.3746288,RUS
63.5,-159.5,3.3548312,RUS
63.5,-158.5,3.317082,RUS
63.5,-157.5,3.286754,RUS
63.5,-156.5,3.2388325,RUS
63.5,-155.5,3.1756227,RUS
63.5,-154.5,3.1296642,RUS
63.5,-153.5,3.0728137,RUS
63.5,-152.5,3.0185337,RUS
63.5,-151.5,2.9799135,RUS
63.5,-150.5,2.9358466,RUS
63.5,-149.5,2.911089,RUS
63.5,-148.5,2.8818724,RUS
63.5,-147.5,2.8680348,RUS
63.5,-146.5,2.8461483,RUS
63.5,-145.5,2.839421,RUS
63.5,-144.5,2.8334823,RUS
63.5,-143.5,2.8362617,RUS
63.5,-142.5,2.8492458,RUS
63.5,-141.5,2.8557868,RUS
63.5,-140.5,2.8588455,RUS
63.5,-139.5,2.8594284,RUS
63.5,-138.5,2.8623111,RUS
63.5,-137.5,2.8571856,RUS
63.5,-136.5,2.8463542,RUS
63.5,-135.5,2.82757,RUS
63.5,-134.5,2.812123,RUS
63.5,-133.5,2.79044,RUS
63.5,-132.5,2.7689672,RUS
63.5,-131.5,2.772995,RUS
63.5,-130.5,2.780236,RUS
63.5,-129.5,2.8006415,RUS
63.5,-128.5,2.8265324,RUS
63.5,-127.5,2.8551207,RUS
63.5,-126.5,2.8880768,RUS
63.5,-125.5,2.949175,RUS
63.5,-124.5,3.021649,RUS
63.5,-123.5,3.0874436,RUS
63.5,-122.5,3.1623664,RUS
63.5,-121.5,3.2189088,RUS
63.5,-120.5,3.263298,RUS
63.5,-119.5,3.2872033,RUS
63.5,-118.5,3.3201492,RUS
63.5,-117.5,3.3398802,RUS
63.5,-116.5,3.3666813,RUS
63.5,-115.5,3.3954394,RUS
63.5,-114.5,3.4255722,RUS
63.5,-113.5,3.4550316,RUS
63.5,-112.5,3.4818952,RUS
63.5,-111.5,3.5077386,RUS
63.5,-110.5,3.5324848,RUS
63.5,-104.5,3.7054691,RUS
63.5,-103.5,3.7286134,RUS
63.5,-102.5,3.7557096,RUS
63.5,-101.5,3.7709844,RUS
63.5,-100.5,3.800026,RUS
63.5,-99.5,3.8215008,RUS
63.5,-98.5,3.847022,RUS
63.5,-97.5,3.858187,RUS
63.5,-96.5,3.8879457,RUS
63.5,-90.5,3.7151024,CAN
63.5,-89.5,3.6851978,CAN
63.5,-86.5,3.7833378,CAN
63.5,-85.5,3.8559422,CAN
63.5,-84.5,3.8946507,CAN
63.5,-79.5,3.9568074,CAN
63.5,-78.5,3.9512432,CAN
63.5,-77.5,3.9451823,CAN
63.5,-76.5,3.898962,CAN
63.5,-72.5,3.730694,CAN
63.5,-71.5,3.6946392,CAN
63.5,-68.5,3.5455506,CAN
63.5,-50.5,1.6854885,DNK
63.5,-41.5,1.6760222,DNK
63.5,-19.5,1.1247928,ISL
63.5,-18.5,0.9266827,ISL
63.5,11.5,2.1420388,NOR
63.5,12.5,2.2060714,SWE
63.5,13.5,2.2669048,NOR
63.5,14.5,2.3132317,NOR
63.5,15.5,2.3426905,NOR
63.5,16.5,2.3961053,NOR
63.5,17.5,2.4538176,NOR
63.5,18.5,2.5146334,SWE
63.5,19.5,2.5869312,SWE
63.5,23.5,2.6643572,FIN
63.5,24.5,2.690336,FIN
63.5,25.5,2.7255957,FIN
63.5,26.5,2.7534063,FIN
63.5,27.5,2.7759502,FIN
63.5,28.5,2.7974472,FIN
63.5,29.5,2.8250163,FIN
63.5,30.5,2.8498569,RUS
63.5,31.5,2.8664994,RUS
63.5,32.5,2.8904223,RUS
63.5,33.5,2.9230425,RUS
63.5,88.5,3.397276,RUS
63.5,89.5,3.3827546,RUS
63.5,90.5,3.370799,RUS
63.5,91.5,3.3622327,RUS
63.5,92.5,3.3582125,RUS
63.5,104.5,3.3219352,RUS
63.5,105.5,3.3197272,RUS
63.5,118.5,3.2857966,RUS
63.5,119.5,3.2856967,RUS
63.5,120.5,3.2798138,RUS
63.5,121.5,3.2822604,RUS
63.5,122.5,3.2809682,RUS
63.5,123.5,3.2845151,RUS
63.5,124.5,3.28046,RUS
63.5,125.5,3.2686615,RUS
63.5,126.5,3.2468326,RUS
63.5,127.5,3.21506,RUS
63.5,128.5,3.1934052,RUS
63.5,129.5,3.157879,RUS
63.5,130.5,3.140401,RUS
63.5,131.5,3.119593,RUS
63.5,132.5,3.1079772,RUS
63.5,133.5,3.082156,RUS
63.5,134.5,3.0671258,RUS
63.5,135.5,3.0381064,RUS
63.5,136.5,3.0024405,RUS
63.5,137.5,2.985471,RUS
63.5,138.5,2.9817333,RUS
63.5,139.5,2.967575,RUS
63.5,140.5,2.9653158,RUS
63.5,141.5,2.9807777,RUS
63.5,142.5,2.981002,RUS
63.5,143.5,2.9935184,RUS
63.5,144.5,3.0035877,RUS
63.5,145.5,3.0056834,RUS
63.5,146.5,3.0235739,RUS
63.5,147.5,3.0339117,RUS
63.5,148.5,3.0887969,RUS
63.5,149.5,3.132197,RUS
63.5,150.5,3.1772854,RUS
63.5,151.5,3.225031,RUS
63.5,152.5,3.251686,RUS
63.5,153.5,3.2626247,RUS
63.5,154.5,3.2439094,RUS
63.5,155.5,3.2334538,RUS
63.5,156.5,3.2201211,RUS
63.5,157.5,3.2037795,RUS
63.5,158.5,3.2107365,RUS
63.5,159.5,3.233626,RUS
63.5,160.5,3.2456708,RUS
63.5,161.5,3.2755165,RUS
63.5,162.5,3.2901354,RUS
63.5,163.5,3.3273764,RUS
63.5,164.5,3.3609204,RUS
63.5,165.5,3.4125972,RUS
63.5,166.5,3.4408379,RUS
63.5,167.5,3.4731703,RUS
63.5,168.5,3.4949934,RUS
63.5,169.5,3.50877,RUS
63.5,170.5,3.532135,RUS
63.5,171.5,3.561278,RUS
63.5,172.5,3.6063814,RUS
63.5,173.5,3.6447885,RUS
63.5,174.5,3.6929278,RUS
63.5,175.5,3.7355447,RUS
63.5,176.5,3.803775,RUS
63.5,177.5,3.870718,RUS
63.5,178.5,3.8063552,RUS
64.5,-171.5,3.7643535,RUS
64.5,-170.5,3.7370973,RUS
64.5,-169.5,3.685995,RUS
64.5,-168.5,3.6227071,RUS
64.5,-167.5,3.561534,RUS
64.5,-166.5,3.5343585,RUS
64.5,-165.5,3.535391,RUS
64.5,-164.5,3.529982,RUS
64.5,-163.5,3.517728,USA
64.5,-162.5,3.5193222,USA
64.5,-160.5,3.4630432,USA
64.5,-156.5,3.32588,RUS
64.5,-155.5,3.2678986,RUS
64.5,-154.5,3.2275589,RUS
64.5,-153.5,3.185118,RUS
64.5,-152.5,3.1402116,RUS
64.5,-151.5,3.0999506,RUS
64.5,-150.5,3.0556853,RUS
64.5,-149.5,3.0206919,RUS
64.5,-148.5,2.996328,RUS
64.5,-147.5,2.9708283,RUS
64.5,-146.5,2.9548655,RUS
